"","mProtein","Motif","Domain","dProtein"
"3588","Q9UM13","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3589","Q9UM13","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3590","P30304","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3591","P30304","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3592","Q9Y2T1","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3593","Q9Y2T1","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3594","Q5D1E8","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3595","Q5D1E8","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3596","Q9NQ86","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3597","Q9NQ86","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3598","P19554","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3599","P19554","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3600","P35222","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3601","P35222","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3602","Q5JTC6","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3603","Q5JTC6","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3604","Q3KP66","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3605","Q3KP66","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3606","Q96K76","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3607","Q96K76","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3608","Q8NA57","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3609","Q8NA57","TRG_ER_diArg_1","PF00400","Q9Y297"
"3610","P0C213","DOC_WD40_RPTOR_TOS_1","PF00400","Q9UKB1"
"3611","P0C213","DOC_WD40_RPTOR_TOS_1","PF00400","Q9Y297"
"3612","Q14957","DOC_WD40_RPTOR_TOS_1","PF00400","Q9UKB1"
"3613","Q14957","DOC_WD40_RPTOR_TOS_1","PF00400","Q9Y297"
"3614","P30911","DOC_WD40_RPTOR_TOS_1","PF00400","Q9UKB1"
"3615","P30911","DOC_WD40_RPTOR_TOS_1","PF00400","Q9Y297"
"3616","Q8N715","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3617","Q8N715","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3618","A8E1C4","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3619","A8E1C4","TRG_ER_diArg_1","PF00400","Q9Y297"
"3620","O43189","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3621","O43189","TRG_ER_diArg_1","PF00400","Q9Y297"
"3622","P78424","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3623","P78424","TRG_ER_diArg_1","PF00400","Q9Y297"
"3624","Q92785","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3625","Q92785","TRG_ER_diArg_1","PF00400","Q9Y297"
"3626","Q96T49","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3627","Q96T49","TRG_ER_diArg_1","PF00400","Q9Y297"
"3628","E9PSE9","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3629","E9PSE9","TRG_ER_diArg_1","PF00400","Q9Y297"
"3630","O75410","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3631","O75410","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3632","Q9BQG0","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3633","Q9BQG0","TRG_ER_diArg_1","PF00400","Q9Y297"
"3634","P18848","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3635","P18848","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3636","Q9BYU1","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3637","Q9BYU1","TRG_ER_diArg_1","PF00400","Q9Y297"
"3638","Q15742","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3639","Q15742","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3640","Q15735","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3641","Q15735","TRG_ER_diArg_1","PF00400","Q9Y297"
"3642","Q9BW85","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3643","Q9BW85","TRG_ER_diArg_1","PF00400","Q9Y297"
"3644","O15226","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3645","O15226","TRG_ER_diArg_1","PF00400","Q9Y297"
"3646","Q5T4S7","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3647","Q5T4S7","TRG_ER_diArg_1","PF00400","Q9Y297"
"3648","P19838","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3649","P19838","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3650","Q8ND83","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3651","Q8ND83","TRG_ER_diArg_1","PF00400","Q9Y297"
"3652","Q9C026","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3653","Q9C026","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3654","Q96IQ9","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3655","Q96IQ9","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3656","P19838","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3657","P19838","TRG_ER_diArg_1","PF00400","Q9Y297"
"3658","Q66LE6","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3659","Q66LE6","TRG_ER_diArg_1","PF00400","Q9Y297"
"3660","Q9UH99","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3661","Q9UH99","TRG_ER_diArg_1","PF00400","Q9Y297"
"3662","P40692","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3663","P40692","TRG_ER_diArg_1","PF00400","Q9Y297"
"3664","O15169","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3665","O15169","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3666","Q16763","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3667","Q16763","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3668","Q16621","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3669","Q16621","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3670","Q494U1","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3671","Q494U1","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3672","Q9NVE4","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3673","Q9NVE4","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3674","Q8TES7","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3675","Q8TES7","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3676","Q7L5A3","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3677","Q7L5A3","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3678","O15353","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3679","O15353","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3680","Q12778","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3681","Q12778","TRG_ER_diArg_1","PF00400","Q9Y297"
"3682","Q9Y247","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3683","Q9Y247","TRG_ER_diArg_1","PF00400","Q9Y297"
"3684","Q99459","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3685","Q99459","TRG_ER_diArg_1","PF00400","Q9Y297"
"3686","P03372","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3687","P03372","TRG_ER_diArg_1","PF00400","Q9Y297"
"3688","P30260","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3689","P30260","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3690","Q86YD7","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3691","Q86YD7","TRG_ER_diArg_1","PF00400","Q9Y297"
"3692","O95817","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3693","O95817","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3694","O14503","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3695","O14503","TRG_ER_diArg_1","PF00400","Q9Y297"
"3696","Q8NEC5","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3697","Q8NEC5","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3698","Q2TBE0","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3699","Q2TBE0","TRG_ER_diArg_1","PF00400","Q9Y297"
"3700","Q13127","DEG_SCF_TRCP1_1","PF00400","Q9UKB1"
"3701","Q13127","DEG_SCF_TRCP1_1","PF00400","Q9Y297"
"3702","Q16594","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3703","Q16594","TRG_ER_diArg_1","PF00400","Q9Y297"
"3704","O43148","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3705","O43148","TRG_ER_diArg_1","PF00400","Q9Y297"
"3706","Q8IYX7","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3707","Q8IYX7","TRG_ER_diArg_1","PF00400","Q9Y297"
"3708","Q9NR56","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3709","Q9NR56","TRG_ER_diArg_1","PF00400","Q9Y297"
"3710","P17844","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3711","P17844","TRG_ER_diArg_1","PF00400","Q9Y297"
"3712","Q1K9H5","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3713","Q1K9H5","TRG_ER_diArg_1","PF00400","Q9Y297"
"3714","Q96FV9","DEG_SCF_FBW7_2","PF00400","Q9UKB1"
"3715","Q96FV9","DEG_SCF_FBW7_2","PF00400","Q9Y297"
"3716","Q8WUF5","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3717","Q8WUF5","TRG_ER_diArg_1","PF00400","Q9Y297"
"3718","Q15560","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3719","Q15560","TRG_ER_diArg_1","PF00400","Q9Y297"
"3720","Q8NHQ9","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3721","Q8NHQ9","TRG_ER_diArg_1","PF00400","Q9Y297"
"3722","Q969G9","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3723","Q969G9","TRG_ER_diArg_1","PF00400","Q9Y297"
"3724","Q8AZK7","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3725","Q8AZK7","TRG_ER_diArg_1","PF00400","Q9Y297"
"3726","Q9BTL3","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3727","Q9BTL3","TRG_ER_diArg_1","PF00400","Q9Y297"
"3728","Q96HB5","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3729","Q96HB5","TRG_ER_diArg_1","PF00400","Q9Y297"
"3730","Q969G3","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3731","Q969G3","TRG_ER_diArg_1","PF00400","Q9Y297"
"3732","Q96GM5","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3733","Q96GM5","TRG_ER_diArg_1","PF00400","Q9Y297"
"3734","P38919","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3735","P38919","TRG_ER_diArg_1","PF00400","Q9Y297"
"3736","Q8IZL8","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3737","Q8IZL8","TRG_ER_diArg_1","PF00400","Q9Y297"
"3738","O60934","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3739","O60934","TRG_ER_diArg_1","PF00400","Q9Y297"
"3740","Q9BVN2","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3741","Q9BVN2","TRG_ER_diArg_1","PF00400","Q9Y297"
"3742","Q8NEC5","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3743","Q8NEC5","TRG_ER_diArg_1","PF00400","Q9Y297"
"3744","Q9C086","TRG_ER_diArg_1","PF00400","Q9UKB1"
"3745","Q9C086","TRG_ER_diArg_1","PF00400","Q9Y297"
"3746","P03255","TRG_NLS_MonoCore_2","PF00514","O00629"
"3747","P03255","TRG_NLS_MonoCore_2","PF00514","O60684"
"3748","P03255","TRG_NLS_MonoCore_2","PF00514","P52294"
"3749","P03255","TRG_NLS_MonoCore_2","PF00514","P52292"
"3750","Q8TBB1","TRG_NLS_MonoCore_2","PF00514","O00629"
"3751","Q8TBB1","TRG_NLS_MonoCore_2","PF00514","O60684"
"3752","Q8TBB1","TRG_NLS_MonoCore_2","PF00514","P52294"
"3753","Q8TBB1","TRG_NLS_MonoCore_2","PF00514","P52292"
"3754","P78424","TRG_NLS_MonoCore_2","PF00514","O00629"
"3755","P78424","TRG_NLS_MonoCore_2","PF00514","O60684"
"3756","P78424","TRG_NLS_MonoCore_2","PF00514","P52294"
"3757","P78424","TRG_NLS_MonoCore_2","PF00514","P52292"
"3758","Q8N680","TRG_NLS_MonoCore_2","PF00514","O00629"
"3759","Q8N680","TRG_NLS_MonoCore_2","PF00514","O60684"
"3760","Q8N680","TRG_NLS_MonoCore_2","PF00514","P52294"
"3761","Q8N680","TRG_NLS_MonoCore_2","PF00514","P52292"
"3762","P45973","TRG_NLS_MonoCore_2","PF00514","O00629"
"3763","P45973","TRG_NLS_MonoCore_2","PF00514","O60684"
"3764","P45973","TRG_NLS_MonoCore_2","PF00514","P52294"
"3765","P45973","TRG_NLS_MonoCore_2","PF00514","P52292"
"3766","Q7Z333","TRG_NLS_MonoCore_2","PF00514","O00629"
"3767","Q7Z333","TRG_NLS_MonoCore_2","PF00514","O60684"
"3768","Q7Z333","TRG_NLS_MonoCore_2","PF00514","P52294"
"3769","Q7Z333","TRG_NLS_MonoCore_2","PF00514","P52292"
"3770","Q9DH70","TRG_NLS_MonoCore_2","PF00514","O00629"
"3771","Q9DH70","TRG_NLS_MonoCore_2","PF00514","O60684"
"3772","Q9DH70","TRG_NLS_MonoCore_2","PF00514","P52294"
"3773","Q9DH70","TRG_NLS_MonoCore_2","PF00514","P52292"
"3774","P46063","TRG_NLS_MonoCore_2","PF00514","O00629"
"3775","P46063","TRG_NLS_MonoCore_2","PF00514","O60684"
"3776","P46063","TRG_NLS_MonoCore_2","PF00514","P52294"
"3777","P46063","TRG_NLS_MonoCore_2","PF00514","P52292"
"3778","Q9UKX7","TRG_NLS_MonoCore_2","PF00514","O00629"
"3779","Q9UKX7","TRG_NLS_MonoCore_2","PF00514","O60684"
"3780","Q9UKX7","TRG_NLS_MonoCore_2","PF00514","P52294"
"3781","Q9UKX7","TRG_NLS_MonoCore_2","PF00514","P52292"
"3782","O43148","TRG_NLS_MonoCore_2","PF00514","O00629"
"3783","O43148","TRG_NLS_MonoCore_2","PF00514","O60684"
"3784","O43148","TRG_NLS_MonoCore_2","PF00514","P52294"
"3785","O43148","TRG_NLS_MonoCore_2","PF00514","P52292"
"3786","P03431","TRG_NLS_MonoCore_2","PF00514","O00629"
"3787","P03431","TRG_NLS_MonoCore_2","PF00514","O60684"
"3788","P03431","TRG_NLS_MonoCore_2","PF00514","P52294"
"3789","P03431","TRG_NLS_MonoCore_2","PF00514","P52292"
"3790","O15226","TRG_NLS_MonoCore_2","PF00514","O00629"
"3791","O15226","TRG_NLS_MonoCore_2","PF00514","O60684"
"3792","O15226","TRG_NLS_MonoCore_2","PF00514","P52294"
"3793","O15226","TRG_NLS_MonoCore_2","PF00514","P52292"
"3794","Q9H2P0","TRG_NLS_MonoCore_2","PF00514","O00629"
"3795","Q9H2P0","TRG_NLS_MonoCore_2","PF00514","O60684"
"3796","Q9H2P0","TRG_NLS_MonoCore_2","PF00514","P52294"
"3797","Q9H2P0","TRG_NLS_MonoCore_2","PF00514","P52292"
"3798","Q9UBT2","TRG_NLS_MonoCore_2","PF00514","O00629"
"3799","Q9UBT2","TRG_NLS_MonoCore_2","PF00514","O60684"
"3800","Q9UBT2","TRG_NLS_MonoCore_2","PF00514","P52294"
"3801","Q9UBT2","TRG_NLS_MonoCore_2","PF00514","P52292"
"3802","Q16665","TRG_NLS_MonoCore_2","PF00514","O00629"
"3803","Q16665","TRG_NLS_MonoCore_2","PF00514","O60684"
"3804","Q16665","TRG_NLS_MonoCore_2","PF00514","P52294"
"3805","Q16665","TRG_NLS_MonoCore_2","PF00514","P52292"
"3806","Q00653","TRG_NLS_MonoCore_2","PF00514","O00629"
"3807","Q00653","TRG_NLS_MonoCore_2","PF00514","O60684"
"3808","Q00653","TRG_NLS_MonoCore_2","PF00514","P52294"
"3809","Q00653","TRG_NLS_MonoCore_2","PF00514","P52292"
"3810","Q9Y5J3","TRG_NLS_MonoCore_2","PF00514","O00629"
"3811","Q9Y5J3","TRG_NLS_MonoCore_2","PF00514","O60684"
"3812","Q9Y5J3","TRG_NLS_MonoCore_2","PF00514","P52294"
"3813","Q9Y5J3","TRG_NLS_MonoCore_2","PF00514","P52292"
"3814","O14893","TRG_NLS_MonoCore_2","PF00514","O00629"
"3815","O14893","TRG_NLS_MonoCore_2","PF00514","O60684"
"3816","O14893","TRG_NLS_MonoCore_2","PF00514","P52294"
"3817","O14893","TRG_NLS_MonoCore_2","PF00514","P52292"
"3818","Q92688","TRG_NLS_MonoCore_2","PF00514","O00629"
"3819","Q92688","TRG_NLS_MonoCore_2","PF00514","O60684"
"3820","Q92688","TRG_NLS_MonoCore_2","PF00514","P52294"
"3821","Q92688","TRG_NLS_MonoCore_2","PF00514","P52292"
"3822","P23497","TRG_NLS_MonoCore_2","PF00514","O00629"
"3823","P23497","TRG_NLS_MonoCore_2","PF00514","O60684"
"3824","P23497","TRG_NLS_MonoCore_2","PF00514","P52294"
"3825","P23497","TRG_NLS_MonoCore_2","PF00514","P52292"
"3826","P03372","TRG_NLS_MonoCore_2","PF00514","O00629"
"3827","P03372","TRG_NLS_MonoCore_2","PF00514","O60684"
"3828","P03372","TRG_NLS_MonoCore_2","PF00514","P52294"
"3829","P03372","TRG_NLS_MonoCore_2","PF00514","P52292"
"3830","Q9NP66","TRG_NLS_MonoCore_2","PF00514","O00629"
"3831","Q9NP66","TRG_NLS_MonoCore_2","PF00514","O60684"
"3832","Q9NP66","TRG_NLS_MonoCore_2","PF00514","P52294"
"3833","Q9NP66","TRG_NLS_MonoCore_2","PF00514","P52292"
"3834","Q96EB6","TRG_NLS_MonoCore_2","PF00514","O00629"
"3835","Q96EB6","TRG_NLS_MonoCore_2","PF00514","O60684"
"3836","Q96EB6","TRG_NLS_MonoCore_2","PF00514","P52294"
"3837","Q96EB6","TRG_NLS_MonoCore_2","PF00514","P52292"
"3838","P0DOJ6","TRG_NLS_MonoCore_2","PF00514","O00629"
"3839","P0DOJ6","TRG_NLS_MonoCore_2","PF00514","O60684"
"3840","P0DOJ6","TRG_NLS_MonoCore_2","PF00514","P52294"
"3841","P0DOJ6","TRG_NLS_MonoCore_2","PF00514","P52292"
"3842","Q92993","TRG_NLS_MonoCore_2","PF00514","O00629"
"3843","Q92993","TRG_NLS_MonoCore_2","PF00514","O60684"
"3844","Q92993","TRG_NLS_MonoCore_2","PF00514","P52294"
"3845","Q92993","TRG_NLS_MonoCore_2","PF00514","P52292"
"3846","Q16594","TRG_NLS_MonoCore_2","PF00514","O00629"
"3847","Q16594","TRG_NLS_MonoCore_2","PF00514","O60684"
"3848","Q16594","TRG_NLS_MonoCore_2","PF00514","P52294"
"3849","Q16594","TRG_NLS_MonoCore_2","PF00514","P52292"
"3850","Q14684","TRG_NLS_MonoCore_2","PF00514","O00629"
"3851","Q14684","TRG_NLS_MonoCore_2","PF00514","O60684"
"3852","Q14684","TRG_NLS_MonoCore_2","PF00514","P52294"
"3853","Q14684","TRG_NLS_MonoCore_2","PF00514","P52292"
"3854","Q15637","TRG_NLS_MonoCore_2","PF00514","O00629"
"3855","Q15637","TRG_NLS_MonoCore_2","PF00514","O60684"
"3856","Q15637","TRG_NLS_MonoCore_2","PF00514","P52294"
"3857","Q15637","TRG_NLS_MonoCore_2","PF00514","P52292"
"3858","Q8NBZ0","TRG_NLS_MonoCore_2","PF00514","O00629"
"3859","Q8NBZ0","TRG_NLS_MonoCore_2","PF00514","O60684"
"3860","Q8NBZ0","TRG_NLS_MonoCore_2","PF00514","P52294"
"3861","Q8NBZ0","TRG_NLS_MonoCore_2","PF00514","P52292"
"3862","Q9UIS9","TRG_NLS_MonoCore_2","PF00514","O00629"
"3863","Q9UIS9","TRG_NLS_MonoCore_2","PF00514","O60684"
"3864","Q9UIS9","TRG_NLS_MonoCore_2","PF00514","P52294"
"3865","Q9UIS9","TRG_NLS_MonoCore_2","PF00514","P52292"
"3866","Q13227","TRG_NLS_MonoCore_2","PF00514","O00629"
"3867","Q13227","TRG_NLS_MonoCore_2","PF00514","O60684"
"3868","Q13227","TRG_NLS_MonoCore_2","PF00514","P52294"
"3869","Q13227","TRG_NLS_MonoCore_2","PF00514","P52292"
"3870","P17844","TRG_NLS_MonoCore_2","PF00514","O00629"
"3871","P17844","TRG_NLS_MonoCore_2","PF00514","O60684"
"3872","P17844","TRG_NLS_MonoCore_2","PF00514","P52294"
"3873","P17844","TRG_NLS_MonoCore_2","PF00514","P52292"
"3874","P31345","TRG_NLS_MonoCore_2","PF00514","O00629"
"3875","P31345","TRG_NLS_MonoCore_2","PF00514","O60684"
"3876","P31345","TRG_NLS_MonoCore_2","PF00514","P52294"
"3877","P31345","TRG_NLS_MonoCore_2","PF00514","P52292"
"3878","P40692","TRG_NLS_MonoCore_2","PF00514","O00629"
"3879","P40692","TRG_NLS_MonoCore_2","PF00514","O60684"
"3880","P40692","TRG_NLS_MonoCore_2","PF00514","P52294"
"3881","P40692","TRG_NLS_MonoCore_2","PF00514","P52292"
"3882","P05412","TRG_NLS_MonoCore_2","PF00514","O00629"
"3883","P05412","TRG_NLS_MonoCore_2","PF00514","O60684"
"3884","P05412","TRG_NLS_MonoCore_2","PF00514","P52294"
"3885","P05412","TRG_NLS_MonoCore_2","PF00514","P52292"
"3886","Q96K80","TRG_NLS_MonoCore_2","PF00514","O00629"
"3887","Q96K80","TRG_NLS_MonoCore_2","PF00514","O60684"
"3888","Q96K80","TRG_NLS_MonoCore_2","PF00514","P52294"
"3889","Q96K80","TRG_NLS_MonoCore_2","PF00514","P52292"
"3890","P16220","TRG_NLS_MonoCore_2","PF00514","O00629"
"3891","P16220","TRG_NLS_MonoCore_2","PF00514","O60684"
"3892","P16220","TRG_NLS_MonoCore_2","PF00514","P52294"
"3893","P16220","TRG_NLS_MonoCore_2","PF00514","P52292"
"3894","P20265","TRG_NLS_MonoCore_2","PF00514","O00629"
"3895","P20265","TRG_NLS_MonoCore_2","PF00514","O60684"
"3896","P20265","TRG_NLS_MonoCore_2","PF00514","P52294"
"3897","P20265","TRG_NLS_MonoCore_2","PF00514","P52292"
"3898","F5HE15","TRG_NLS_MonoCore_2","PF00514","O00629"
"3899","F5HE15","TRG_NLS_MonoCore_2","PF00514","O60684"
"3900","F5HE15","TRG_NLS_MonoCore_2","PF00514","P52294"
"3901","F5HE15","TRG_NLS_MonoCore_2","PF00514","P52292"
"3902","P10276","TRG_NLS_MonoCore_2","PF00514","O00629"
"3903","P10276","TRG_NLS_MonoCore_2","PF00514","O60684"
"3904","P10276","TRG_NLS_MonoCore_2","PF00514","P52294"
"3905","P10276","TRG_NLS_MonoCore_2","PF00514","P52292"
"3906","P63010","TRG_NLS_MonoCore_2","PF00514","O00629"
"3907","P63010","TRG_NLS_MonoCore_2","PF00514","O60684"
"3908","P63010","TRG_NLS_MonoCore_2","PF00514","P52294"
"3909","P63010","TRG_NLS_MonoCore_2","PF00514","P52292"
"3910","O94888","TRG_NLS_MonoCore_2","PF00514","O00629"
"3911","O94888","TRG_NLS_MonoCore_2","PF00514","O60684"
"3912","O94888","TRG_NLS_MonoCore_2","PF00514","P52294"
"3913","O94888","TRG_NLS_MonoCore_2","PF00514","P52292"
"3914","P38398","TRG_NLS_MonoCore_2","PF00514","O00629"
"3915","P38398","TRG_NLS_MonoCore_2","PF00514","O60684"
"3916","P38398","TRG_NLS_MonoCore_2","PF00514","P52294"
"3917","P38398","TRG_NLS_MonoCore_2","PF00514","P52292"
"3918","P15336","TRG_NLS_MonoCore_2","PF00514","O00629"
"3919","P15336","TRG_NLS_MonoCore_2","PF00514","O60684"
"3920","P15336","TRG_NLS_MonoCore_2","PF00514","P52294"
"3921","P15336","TRG_NLS_MonoCore_2","PF00514","P52292"
"3922","P03101","TRG_NLS_MonoCore_2","PF00514","O00629"
"3923","P03101","TRG_NLS_MonoCore_2","PF00514","O60684"
"3924","P03101","TRG_NLS_MonoCore_2","PF00514","P52294"
"3925","P03101","TRG_NLS_MonoCore_2","PF00514","P52292"
"3926","O14503","TRG_NLS_MonoCore_2","PF00514","O00629"
"3927","O14503","TRG_NLS_MonoCore_2","PF00514","O60684"
"3928","O14503","TRG_NLS_MonoCore_2","PF00514","P52294"
"3929","O14503","TRG_NLS_MonoCore_2","PF00514","P52292"
"3930","Q6GQQ9","TRG_NLS_MonoCore_2","PF00514","O00629"
"3931","Q6GQQ9","TRG_NLS_MonoCore_2","PF00514","O60684"
"3932","Q6GQQ9","TRG_NLS_MonoCore_2","PF00514","P52294"
"3933","Q6GQQ9","TRG_NLS_MonoCore_2","PF00514","P52292"
"3934","Q15910","TRG_NLS_MonoCore_2","PF00514","O00629"
"3935","Q15910","TRG_NLS_MonoCore_2","PF00514","O60684"
"3936","Q15910","TRG_NLS_MonoCore_2","PF00514","P52294"
"3937","Q15910","TRG_NLS_MonoCore_2","PF00514","P52292"
"3938","Q8WUF5","TRG_NLS_MonoCore_2","PF00514","O00629"
"3939","Q8WUF5","TRG_NLS_MonoCore_2","PF00514","O60684"
"3940","Q8WUF5","TRG_NLS_MonoCore_2","PF00514","P52294"
"3941","Q8WUF5","TRG_NLS_MonoCore_2","PF00514","P52292"
"3942","P03070","TRG_NLS_MonoCore_2","PF00514","O00629"
"3943","P03070","TRG_NLS_MonoCore_2","PF00514","O60684"
"3944","P03070","TRG_NLS_MonoCore_2","PF00514","P52294"
"3945","P03070","TRG_NLS_MonoCore_2","PF00514","P52292"
"3946","Q12888","TRG_NLS_MonoCore_2","PF00514","O00629"
"3947","Q12888","TRG_NLS_MonoCore_2","PF00514","O60684"
"3948","Q12888","TRG_NLS_MonoCore_2","PF00514","P52294"
"3949","Q12888","TRG_NLS_MonoCore_2","PF00514","P52292"
"3950","O60934","TRG_NLS_MonoCore_2","PF00514","O00629"
"3951","O60934","TRG_NLS_MonoCore_2","PF00514","O60684"
"3952","O60934","TRG_NLS_MonoCore_2","PF00514","P52294"
"3953","O60934","TRG_NLS_MonoCore_2","PF00514","P52292"
"3954","Q9UBE0","TRG_NLS_MonoExtC_3","PF00514","O00629"
"3955","Q9UBE0","TRG_NLS_MonoExtC_3","PF00514","O60684"
"3956","Q9UBE0","TRG_NLS_MonoExtC_3","PF00514","P52294"
"3957","Q9UBE0","TRG_NLS_MonoExtC_3","PF00514","P52292"
"3958","Q8TBB1","TRG_NLS_MonoExtC_3","PF00514","O00629"
"3959","Q8TBB1","TRG_NLS_MonoExtC_3","PF00514","O60684"
"3960","Q8TBB1","TRG_NLS_MonoExtC_3","PF00514","P52294"
"3961","Q8TBB1","TRG_NLS_MonoExtC_3","PF00514","P52292"
"3962","Q9Y4B4","TRG_NLS_MonoExtC_3","PF00514","O00629"
"3963","Q9Y4B4","TRG_NLS_MonoExtC_3","PF00514","O60684"
"3964","Q9Y4B4","TRG_NLS_MonoExtC_3","PF00514","P52294"
"3965","Q9Y4B4","TRG_NLS_MonoExtC_3","PF00514","P52292"
"3966","O75928","TRG_NLS_MonoExtC_3","PF00514","O00629"
"3967","O75928","TRG_NLS_MonoExtC_3","PF00514","O60684"
"3968","O75928","TRG_NLS_MonoExtC_3","PF00514","P52294"
"3969","O75928","TRG_NLS_MonoExtC_3","PF00514","P52292"
"3970","Q8NBZ0","TRG_NLS_MonoExtC_3","PF00514","O00629"
