Elm,Domain,interactorElm,interactorDomain,StartElm,StopElm,StartDomain,StopDomain,AffinityMin,AffinityMax,PMID,taxonomyElm,taxonomyDomain
LIG_KLC1_WD_1,SM00028,Q63HQ0,O88448,258,267,239,272,None,None,"2,191,509,519,706,420",9606(Homo sapiens),10090(Mus musculus)
DOC_MAPK_RevD_3,PF00069,P49137,Q16539,370,386,24,308,0.05,0.05,"2,525,528,323,047,920",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_RevD_3,PF00069,P49137,P28482,370,386,25,313,19.5,19.5,"2,525,528,323,047,920",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_RevD_3,PF00069,Q15418,Q16539,712,726,24,308,11.5,11.5,"2,304,792,425,730,850",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_RevD_3,PF00069,Q15418,P28482,712,726,25,313,0.5,0.5,"2,304,792,425,730,850",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_RevD_3,PF00069,Q9BUB5,Q16539,434,448,24,308,0.6,0.6,"2,304,792,410,655,590",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_RevD_3,PF00069,Q9BUB5,P28482,434,448,25,313,0.7,0.7,"2,304,792,410,655,590",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_RevD_3,PF00069,O75582,Q16539,730,744,24,308,0.4,0.4,"2,304,792,415,568,990",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_RevD_3,PF00069,O75582,P28482,730,744,25,313,1.2,1.2,"2,304,792,415,568,990",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_RevD_3,PF00069,O75676,Q16539,717,731,24,308,None,None,11035004,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_RevD_3,PF00069,P18652,P28482,729,743,25,313,None,None,12832467,9031(Gallus gallus),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,SM00248,P56524,Q9H9E1,349,358,181,210,1.4,1.8,"159,648,512,264,909,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,PF00023,P56524,O14593,349,358,123,155,86,132,"159,648,512,264,909,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,SM00248,P56524,O14593,349,358,123,152,86,132,"159,648,512,264,909,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,SM00248,Q9UQL6,Q9H9E1,367,376,181,210,None,None,"2,264,909,716,236,790",9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,SM00248,Q9UQL6,Q99PE2,367,376,180,209,None,None,"2,264,909,716,236,790",9606(Homo sapiens),10090(Mus musculus)
LIG_ANK_PxLPxL_1,SM00248,Q9Z2V6,Q9H9E1,358,367,181,210,None,None,15964851,10090(Mus musculus),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,PF00023,Q9UQL6,O14593,367,376,123,155,None,None,"2,264,909,716,236,790",9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,SM00248,Q9UQL6,O14593,367,376,123,152,None,None,"2,264,909,716,236,790",9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,PF00023,Q9Z2V6,O14593,358,367,123,155,None,None,15964851,10090(Mus musculus),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,SM00248,Q9Z2V6,O14593,358,367,123,152,None,None,15964851,10090(Mus musculus),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,SM00248,Q9UKV0,Q9H9E1,325,334,181,210,None,None,22649097,9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,PF00023,Q9UKV0,O14593,325,334,123,155,None,None,22649097,9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,SM00248,Q9UKV0,O14593,325,334,123,152,None,None,22649097,9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,SM00248,P98158,Q9H9E1,4460,4468,181,210,4.3,5.5,"2,264,909,711,095,640",10116(Rattus norvegicus),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,SM00248,P98158,Q99PE2,4460,4468,180,209,None,None,"2,264,909,711,095,640",10116(Rattus norvegicus),10090(Mus musculus)
LIG_ANK_PxLPxL_1,SM00248,P48382,Q9H9E1,173,180,181,210,91,145,"2,264,909,725,752,540",9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,PF00023,P48382,O14593,173,180,123,155,140,228,"2,264,909,725,752,540",9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,SM00248,P48382,O14593,173,180,123,152,140,228,"2,264,909,725,752,540",9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,SM00248,Q2KHR2,Q9H9E1,91,98,181,210,3,3,25752541,9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,PF00023,Q2KHR2,O14593,91,98,123,155,150,150,25752541,9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,SM00248,Q2KHR2,O14593,91,98,123,152,150,150,25752541,9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,SM00248,Q9H0W5,Q9H9E1,500,509,181,210,0.18,0.18,25752541,9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,SM00248,P00519-2,Q9H9E1,15,22,181,210,None,None,22649097,9606(Homo sapiens),9606(Homo sapiens)
LIG_ANK_PxLPxL_1,SM00248,P40238,Q9H9E1,530,539,181,210,None,None,22649097,9606(Homo sapiens),9606(Homo sapiens)
LIG_CSL_BTD_1,PF09270,P46531,Q06330,1767,1770,179,328,0.068,0.076,"2,002,897,416,530,040",9606(Homo sapiens),9606(Homo sapiens)
LIG_CSL_BTD_1,PF09270,Q3KSV2,Q06330,289,292,179,328,None,None,"2,147,524,921,440,920",10376(Human herpesvirus 4),9606(Homo sapiens)
LIG_CSL_BTD_1,PF09270,Q3KST2,Q06330,583,586,179,328,None,None,"2,147,524,921,440,920",10376(Human herpesvirus 4),9606(Homo sapiens)
LIG_CSL_BTD_1,PF09270,Q3KST2,Q06330,772,775,179,328,None,None,"2,147,524,921,440,920",10376(Human herpesvirus 4),9606(Homo sapiens)
LIG_CSL_BTD_1,PF09270,P03204,Q06330,96,99,179,328,None,None,21475249,10377(Human herpesvirus 4 (strain B95-8)),9606(Homo sapiens)
DOC_MAPK_FxFP_2,PF00069,P19419,P63085,395,398,23,311,None,None,"113,715,629,925,641",9606(Homo sapiens),10090(Mus musculus)
DOC_MAPK_FxFP_2,PF00069,G5EDL0,P63085,381,384,23,311,None,None,9925641,6239(Caenorhabditis elegans),10090(Mus musculus)
DOC_MAPK_FxFP_2,PF00069,Q61097,P63085,471,474,23,311,None,None,9925641,10090(Mus musculus),10090(Mus musculus)
DOC_MAPK_FxFP_2,PF00069,G5EFD2,P63085,309,312,23,311,None,None,"113,715,629,925,641",6239(Caenorhabditis elegans),10090(Mus musculus)
DOC_MAPK_FxFP_2,PF00069,P01100,P28482,343,346,25,313,None,None,"1,213,415,621,098,030",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_FxFP_2,PF00069,P01100,P27361,343,346,42,330,None,None,"1,213,415,621,098,030",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_FxFP_2,PF00069,Q03063,P16892,412,415,13,309,None,None,14734536,4932(Saccharomyces cerevisiae),559292(Saccharomyces cerevisiae S288c)
DOC_MAPK_FxFP_2,PF00069,Q03063,P14681,412,415,13,313,None,None,14734536,4932(Saccharomyces cerevisiae),559292(Saccharomyces cerevisiae S288c)
DOC_MAPK_FxFP_2,PF00069,P11308-3,P28482,236,239,25,313,None,None,25885538,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_FxFP_2,PF00069,A6X8Z5,P27361,677,680,42,330,None,None,16024771,10090(Mus musculus),9606(Homo sapiens)
DOC_MAPK_FxFP_2,PF00069,P28562,P28482,339,342,25,313,None,None,"162,864,709,925,641",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_FxFP_2,PF00069,Q9R1Z8,P28482,630,633,25,313,None,None,15184391,10090(Mus musculus),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,O60239,P49187,343,349,64,359,None,None,"2,314,234,612,167,080",9606(Homo sapiens),10116(Rattus norvegicus)
DOC_MAPK_JIP1_4,PF00069,O60239,P53779-2,343,349,64,359,None,None,"2,314,234,612,167,080",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,P17544,P45983-2,163,169,26,321,None,None,"2,530,155,026,538,570",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,O95996,P45983,963,969,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,P17544,P45983,163,169,26,321,None,None,"2,530,155,026,538,570",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,P19419,P45983,315,321,26,321,None,None,"2,653,857,926,370,080",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,P35568,P45983,857,863,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q02779,P45983,877,883,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q07343,P45983,73,79,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q07820,P45983,137,143,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q13459,P45983,1250,1256,26,321,None,None,"2,530,155,026,538,570",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q13873,P45983,937,943,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q8WXG6,P45983,810,816,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q96N67,P45983,885,891,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q99767,P45983,280,286,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q9H7D0,P45983,1763,1769,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q9UBK2,P45983,254,260,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q9UPT6,P45983,204,210,26,321,None,None,"2,304,792,426,538,570",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q9Y2H2,P45983,1010,1016,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q9Y6W6,P45983,19,25,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,O35607,Q9WTU6,754,760,26,321,None,None,20176805,10090(Mus musculus),10090(Mus musculus)
DOC_MAPK_JIP1_4,PF00069,O35607,Q91Y86,754,760,26,321,None,None,20176805,10090(Mus musculus),10090(Mus musculus)
DOC_MAPK_JIP1_4,PF00069,O35607,Q9WTU6,937,943,26,321,None,None,20176805,10090(Mus musculus),10090(Mus musculus)
DOC_MAPK_JIP1_4,PF00069,O35607,Q91Y86,937,943,26,321,None,None,20176805,10090(Mus musculus),10090(Mus musculus)
DOC_MAPK_JIP1_4,PF00069,Q5JR12,P45984,69,75,26,321,None,None,20865152,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q5JR12,P53779,69,75,64,359,None,None,20865152,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q5JR12,P45983,69,75,26,321,None,None,20865152,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q8N103,P45983,436,442,26,321,None,None,20865152,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q9Y6V0,P45983,4269,4275,26,321,None,None,20865152,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q2TAL5,P45984,184,190,26,321,None,None,23981301,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q2TAL5,P53779,184,190,64,359,None,None,23981301,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q2TAL5,P45983,184,190,26,321,None,None,23981301,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q8N2Y8,P45983,688,694,26,321,None,None,25301550,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q9Y566,P45983,2016,2022,26,321,None,None,25301550,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,Q9UQF2,P45983,160,166,26,321,None,None,15141161,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,P15336,P45983,165,171,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,P19419,P45983-2,315,321,26,321,None,None,"2,653,857,926,370,080",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_JIP1_4,PF00069,P19419,P45984,315,321,26,321,None,None,"2,653,857,926,370,080",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,P45985,P45984,41,49,26,321,None,None,"230,479,241,278,895,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,P45985,P53779,41,49,64,359,None,None,"230,479,241,278,895,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,P45985,P45983,41,49,26,321,None,None,"230,479,241,278,895,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,P45985,P45983-2,41,49,26,321,None,None,"230,479,241,278,895,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,Q6NS57,Q61831,1282,1290,64,359,None,None,10471813,10090(Mus musculus),10090(Mus musculus)
DOC_MAPK_NFAT4_5,PF00069,O60336,P45983,1293,1301,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,P15066,Q9WTU6,52,60,26,321,None,None,12052834,10090(Mus musculus),10090(Mus musculus)
DOC_MAPK_NFAT4_5,PF00069,P17535,P45983,47,55,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,Q13023,P45983-2,434,442,26,321,None,None,"2,530,155,026,538,570",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,Q13023,P53779-2,434,442,64,359,None,None,"2,530,155,026,538,570",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,Q13023,P45983,434,442,26,321,None,None,"2,530,155,026,538,570",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,Q12968,P45984,146,154,26,321,None,None,"937,446,723,047,924",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,Q12968,P45983,146,154,26,321,None,None,"937,446,723,047,924",9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,P05412,P45984,35,43,26,321,None,None,8157646,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,P05412,P45983,35,43,26,321,None,None,8157646,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,O43353,P45983,326,334,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,Q13233,P45983,1078,1086,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,Q2V2M9,P45983,507,515,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,Q63HK5,P45983,323,331,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,Q63ZY3,P45983,245,253,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,Q68DA7,P45983,673,681,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,Q6ZR08,P45983,13,21,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,Q9C0I3,P45983,574,582,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_NFAT4_5,PF00069,Q9ULV5,P45983,206,214,26,321,None,None,26538579,9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,O39521,P06400,180,199,646,765,None,None,10191192,57119(Bean yellow dwarf virus),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,O75150,P06400,106,127,646,765,None,None,10944455,9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,O75884,P06400,62,76,646,765,None,None,"969,769,919,004,028",9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P03070,P06400,101,119,646,765,0.44,0.44,"11,226,179,283,930,000,000,000,000,000,000,000,000",10633(Simian virus 40),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P03129,P06400,21,37,646,765,0.005,0.005,"131,263,794,953,401,000,000,000,000,000",10581(Human papillomavirus type 16),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P03255,P06400,118,140,646,765,None,None,"80,840,021,534,854",28285(Human adenovirus 5),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P45973,P06400,54,75,646,765,None,None,"114,840,591,083,861,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P06847,P06400,191,212,646,765,None,None,7664747,268789(Wheat dwarf virus - [Sweden]),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P14990,P06400,197,216,646,765,None,None,15722542,10824(Maize streak virus - [South Africa]),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P15092,P06400,418,434,646,765,None,None,10951565,10090(Mus musculus),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P16788,P06400,144,167,646,765,None,None,18321963,10360(Human herpesvirus 5 strain AD169),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P24385,P06400,2,19,646,765,None,None,"192,375,658,490,963",9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P29374,P06400,956,973,646,765,None,None,"18,574,218,414,517",9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P29375,P06400,1370,1388,646,765,None,None,1857421,9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P32519,P06400,47,67,646,765,None,None,8493578,9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P35251,P06400,662,680,646,765,None,None,11336696,9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P35869,P06400,329,346,646,765,None,None,"97,129,011,125,960,900,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P51531,P06400,1292,1308,646,765,None,None,"93,265,988,657,132",9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,Q12931,P06400,523,543,646,765,None,None,8756626,9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,Q13029,P06400,309,328,646,765,None,None,"9,223,517,256,400,330,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,Q13107,P06400,458,472,646,765,None,None,"1,157,165,121,415,850",9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,Q98178,P06400,173,196,646,765,None,None,18701596,10280(Molluscum contagiosum virus subtype 1),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,Q98178,P06400,140,158,646,765,None,None,18701596,10280(Molluscum contagiosum virus subtype 1),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,Q99708,P06400,152,169,646,765,1,1,"9,721,205,172,149,690,000,000,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,Q9R002,P06400,413,433,646,765,None,None,"238,502,917,890,747",10090(Mus musculus),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,Q9WIJ4,P06400,109,127,646,765,None,None,10708410,59817(Faba bean necrotic yellows virus),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,Q9WKM8,P06400,110,126,646,765,None,None,10640570,12585(Banana bunchy top virus),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,Q9Y6B2,P06400,175,187,646,765,None,None,"1,107,399,011,073,980",9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P0C6X9,P06400,6857,6871,646,765,None,None,"1,687,324,822,301,150",11142(Murine hepatitis virus strain A59),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,Q77J89,P06400,213,224,646,765,None,None,24027329,654913(Shrimp white spot syndrome virus (isolate Tongan)),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,Q77J94,P06400,214,226,646,765,None,None,24027329,654913(Shrimp white spot syndrome virus (isolate Tongan)),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,Q63928,P06400,730,746,646,765,None,None,7923370,10095(Mus sp.),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P51532,P06400,1355,1371,646,765,None,None,8657132,9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,Q62661,P06400,31,51,646,765,None,None,"903,069,091,787,709,000,000",10116(Rattus norvegicus),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,Q13547,P06400,411,428,646,765,None,None,"94,918,889,724,731,900,000,000,000,000,000,000,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,Q92769,P06400,412,429,646,765,None,None,"104,966,029,468,139",9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,O14777,P06400,229,245,646,765,None,None,"1,845,598,410,779,340",9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P17480,P06400,306,323,646,765,None,None,9234680,9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P30279,P06400,2,17,646,765,None,None,"83,432,028,449,399",9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P30281,P06400,2,18,646,765,None,None,"83,432,028,449,399",9606(Homo sapiens),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P42751,P06400,21,40,646,765,None,None,"79,233,707,696,881",3702(Arabidopsis thaliana),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P42752,P06400,3,22,646,765,None,None,"79,233,707,696,881",3702(Arabidopsis thaliana),9606(Homo sapiens)
LIG_Rb_LxCxE_1,PF01857,P42753,P06400,20,38,646,765,None,None,"79,233,707,696,881",3702(Arabidopsis thaliana),9606(Homo sapiens)
LIG_CSK_EPIYA_1,PF00017,Q9RF15,P32577,890,894,82,156,None,None,12446738,210(Helicobacter pylori),10116(Rattus norvegicus)
LIG_CSK_EPIYA_1,PF00017,Q9RF15,P32577,909,913,82,156,None,None,12446738,210(Helicobacter pylori),10116(Rattus norvegicus)
LIG_CSK_EPIYA_1,PF00017,Q9RF15,P32577,962,966,82,156,None,None,12446738,210(Helicobacter pylori),10116(Rattus norvegicus)
LIG_CSK_EPIYA_1,PF00017,Q9RF15,P32577,996,1000,82,156,None,None,12446738,210(Helicobacter pylori),10116(Rattus norvegicus)
LIG_CSK_EPIYA_1,PF00017,Q9RF15,P32577,1030,1034,82,156,None,None,12446738,210(Helicobacter pylori),10116(Rattus norvegicus)
LIG_CSK_EPIYA_1,PF00017,D3ZMK9,P32577,388,392,82,156,None,None,21873224,10116(Rattus norvegicus),10116(Rattus norvegicus)
LIG_CSK_EPIYA_1,PF00017,Q9C0H9-5,P41240,261,265,82,156,None,None,23383002,9606(Homo sapiens),9606(Homo sapiens)
LIG_CSK_EPIYA_1,PF00017,Q7VLE8,P41240,2466,2470,82,156,None,None,24902122,233412(Haemophilus ducreyi 35000HP),9606(Homo sapiens)
LIG_CSK_EPIYA_1,PF00017,Q7VLE8,P41240,2542,2546,82,156,None,None,24902122,233412(Haemophilus ducreyi 35000HP),9606(Homo sapiens)
LIG_CSK_EPIYA_1,PF00017,Q5QT02,P41240,208,212,82,156,None,None,19380118,38323(Bartonella henselae),9606(Homo sapiens)
LIG_CSK_EPIYA_1,PF00017,Q5QT01,P41240,34,38,82,156,None,None,19380118,38323(Bartonella henselae),9606(Homo sapiens)
LIG_CSK_EPIYA_1,PF00017,P55980,P41240,896,900,82,156,None,None,19380118,85962(Helicobacter pylori 26695),9606(Homo sapiens)
LIG_CSK_EPIYA_1,PF00017,P55980,P41240,915,919,82,156,1.12,1.12,19380118,85962(Helicobacter pylori 26695),9606(Homo sapiens)
DOC_PP2A_B56_1,IPR016024,O60566,Q13362,669,674,0,0,2.41,3.41,"274,530,452,799,854,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
DOC_PP2A_B56_1,IPR016024,O95239,Q15173,1224,1229,0,0,32.4,32.4,27453045,9606(Homo sapiens),9606(Homo sapiens)
DOC_PP2A_B56_1,IPR016024,O95239,Q15172,1224,1229,0,0,32.4,32.4,27453045,9606(Homo sapiens),9606(Homo sapiens)
DOC_PP2A_B56_1,IPR016024,O95239,Q13362,1224,1229,0,0,32.4,32.4,27453045,9606(Homo sapiens),9606(Homo sapiens)
DOC_PP2A_B56_1,IPR016024,Q92974,Q15172,967,972,0,0,10.6,10.6,27453045,9606(Homo sapiens),9606(Homo sapiens)
DOC_PP2A_B56_1,IPR016024,O60566,Q15172,669,674,0,0,4.6,4.6,"274,530,452,799,854,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
DOC_PP2A_B56_1,IPR016024,Q14674,Q15172,1485,1490,0,0,4.7,4.7,27453045,9606(Homo sapiens),9606(Homo sapiens)
DOC_PP2A_B56_1,IPR016024,Q9Y4K1,Q15172,732,737,0,0,None,None,27453045,9606(Homo sapiens),9606(Homo sapiens)
DOC_PP2A_B56_1,IPR016024,O96017,Q15172,71,76,0,0,0.75,0.75,27453045,9606(Homo sapiens),9606(Homo sapiens)
DOC_PP2A_B56_1,IPR016024,P51959,Q15172,287,292,0,0,None,None,27453045,9606(Homo sapiens),9606(Homo sapiens)
DOC_PP2A_B56_1,IPR016024,Q6T4R5-1,Q15172,1626,1631,0,0,None,None,27453045,9606(Homo sapiens),9606(Homo sapiens)
DOC_PP2A_B56_1,IPR016024,Q9H0H5,Q15172,143,148,0,0,18,18,27453045,9606(Homo sapiens),9606(Homo sapiens)
